eventID,year,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters
00894-DGP001-2013,2013,-35.185,149.0332,WGS84,30
00895-DGP001-2003,2003,-35.185,149.0332,WGS84,30
00896-DGP001-2014,2014,-35.185,149.0332,WGS84,30
00897-DGP001-2012,2012,-35.185,149.0332,WGS84,30
00898-DIW100-2012,2012,-35.250837,149.147891,WGS84,30
00899-DIW100-2014,2014,-35.250837,149.147891,WGS84,30
00900-DIW100-2013,2013,-35.250837,149.147891,WGS84,30
00901-DIW100-2011,2011,-35.250837,149.147891,WGS84,30
00902-DUC100-2004,2004,-35.41967983,149.2447163,WGS84,30
00903-DUC100-2006,2006,-35.41967983,149.2447163,WGS84,30
00904-DUC100-2005,2005,-35.41967983,149.2447163,WGS84,30
00905-DUF100-2014,2014,-35.34371,149.02301,WGS84,30
00906-DUF100-2014,2014,-35.34371,149.02301,WGS84,30
00907-DUF100-2010,2010,-35.34371,149.02301,WGS84,30
00908-DUF100-2013,2013,-35.34371,149.02301,WGS84,30
00909-DUF100-2014,2014,-35.34371,149.02301,WGS84,30
00910-DUF100-2014,2014,-35.34371,149.02301,WGS84,30
00911-DUF200-2014,2014,-35.332,149.0241,WGS84,30
00912-DUF200-2014,2014,-35.332,149.0241,WGS84,30
00913-DUF200-2010,2010,-35.332,149.0241,WGS84,30
00914-DUF200-2013,2013,-35.332,149.0241,WGS84,30
00915-DUF200-2012,2012,-35.332,149.0241,WGS84,30
00916-DUF200-2014,2014,-35.332,149.0241,WGS84,30
00917-DUF200-2009,2009,-35.332,149.0241,WGS84,30
00918-DUF200-2010,2010,-35.332,149.0241,WGS84,30
00919-DUF300-2014,2014,-35.3246,149.0278,WGS84,30
00920-DUF300-2013,2013,-35.3246,149.0278,WGS84,30
00921-DUF300-2010,2010,-35.3246,149.0278,WGS84,30
00922-DUF300-2009,2009,-35.3246,149.0278,WGS84,30
00923-DUF300-2014,2014,-35.3246,149.0278,WGS84,30
00924-DUF300-2012,2012,-35.3246,149.0278,WGS84,30
00925-FAD100-2005,2005,-35.398,149.117,WGS84,30
00926-FAD100-2004,2004,-35.398,149.117,WGS84,30
00927-FAD100-2006,2006,-35.398,149.117,WGS84,30
00928-FAD100-2014,2014,-35.398,149.117,WGS84,30
00929-FAD100-2014,2014,-35.398,149.117,WGS84,30
00930-FAD100-2004,2004,-35.398,149.117,WGS84,30
00931-FAD100-2010,2010,-35.398,149.117,WGS84,30
00932-FAD100-2006,2006,-35.398,149.117,WGS84,30
00933-FAD100-2013,2013,-35.398,149.117,WGS84,30
00934-FAD100-2005,2005,-35.398,149.117,WGS84,30
00935-FAD100-2014,2014,-35.398,149.117,WGS84,30
00936-FAD100-2014,2014,-35.398,149.117,WGS84,30
00937-FAD100-2005,2005,-35.398,149.117,WGS84,30
00938-FAD100-2008,2008,-35.398,149.117,WGS84,30
00939-FAD100-2008,2008,-35.398,149.117,WGS84,30
00940-FAD100-2005,2005,-35.398,149.117,WGS84,30
00941-FAD100-2005,2005,-35.398,149.117,WGS84,30
00942-FAD100-2005,2005,-35.398,149.117,WGS84,30
00943-FAD100-2005,2005,-35.398,149.117,WGS84,30
00944-FAD100-2008,2008,-35.398,149.117,WGS84,30
00945-FAD100-2012,2012,-35.398,149.117,WGS84,30
00946-FAD100-2012,2012,-35.398,149.117,WGS84,30
00947-FAD100-2006,2006,-35.398,149.117,WGS84,30
00948-FAD100-2003,2003,-35.398,149.117,WGS84,30
00949-FAD100-2007,2007,-35.398,149.117,WGS84,30
00950-FAD100-2007,2007,-35.398,149.117,WGS84,30
00951-FAD100-2009,2009,-35.398,149.117,WGS84,30
00952-FAD100-2010,2010,-35.398,149.117,WGS84,30
00953-FAD100-2008,2008,-35.398,149.117,WGS84,30
00954-FAD100-2009,2009,-35.398,149.117,WGS84,30
00955-FAD100-2007,2007,-35.398,149.117,WGS84,30
00956-FAD200-2006,2006,-35.40268608,149.1123967,WGS84,30
00957-FAD200-2005,2005,-35.40268608,149.1123967,WGS84,30
00958-FAD200-2003,2003,-35.40268608,149.1123967,WGS84,30
00959-FAD200-2007,2007,-35.40268608,149.1123967,WGS84,30
00960-FAD200-2006,2006,-35.40268608,149.1123967,WGS84,30
00961-FAD200-2004,2004,-35.40268608,149.1123967,WGS84,30
00962-FAD300-2014,2014,-35.3942,149.1098,WGS84,30
00963-FAD300-2005,2005,-35.3942,149.1098,WGS84,30
00964-FAD300-2005,2005,-35.3942,149.1098,WGS84,30
00965-FAD300-2010,2010,-35.3942,149.1098,WGS84,30
00966-FAD300-2004,2004,-35.3942,149.1098,WGS84,30
00967-FAD300-2006,2006,-35.3942,149.1098,WGS84,30
00968-FAD300-2007,2007,-35.3942,149.1098,WGS84,30
00969-FAD300-2007,2007,-35.3942,149.1098,WGS84,30
00970-FAD300-2007,2007,-35.3942,149.1098,WGS84,30
00971-FAD300-2009,2009,-35.3942,149.1098,WGS84,30
00972-FAD300-2009,2009,-35.3942,149.1098,WGS84,30
00973-FAD300-2014,2014,-35.3942,149.1098,WGS84,30
00974-FAD300-2014,2014,-35.3942,149.1098,WGS84,30
00975-FAD300-2004,2004,-35.3942,149.1098,WGS84,30
00976-FAD300-2009,2009,-35.3942,149.1098,WGS84,30
00977-FAD300-2009,2009,-35.3942,149.1098,WGS84,30
00978-FAD300-2006,2006,-35.3942,149.1098,WGS84,30
00979-FAD300-2010,2010,-35.3942,149.1098,WGS84,30
00980-FAD300-2006,2006,-35.3942,149.1098,WGS84,30
00981-FAD300-2006,2006,-35.3942,149.1098,WGS84,30
00982-FAD300-2013,2013,-35.3942,149.1098,WGS84,30
00983-FAD300-2011,2011,-35.3942,149.1098,WGS84,30
00984-FAD300-2012,2012,-35.3942,149.1098,WGS84,30
00985-FAD300-2013,2013,-35.3942,149.1098,WGS84,30
00986-FAD300-2010,2010,-35.3942,149.1098,WGS84,30
00987-FAD300-2003,2003,-35.3942,149.1098,WGS84,30
00988-FAD300-2009,2009,-35.3942,149.1098,WGS84,30
00989-FAD300-2011,2011,-35.3942,149.1098,WGS84,30
00990-FAD300-2011,2011,-35.3942,149.1098,WGS84,30
00991-FAD300-2009,2009,-35.3942,149.1098,WGS84,30
00992-FAD300-2013,2013,-35.3942,149.1098,WGS84,30
00993-FAD400-2007,2007,-35.395006,149.127279,WGS84,30
00994-FAD400-2008,2008,-35.395006,149.127279,WGS84,30
00995-FAD400-2006,2006,-35.395006,149.127279,WGS84,30
00996-FAR001-2012,2012,-35.390434,149.10663,WGS84,30
00997-FAR001-2013,2013,-35.390434,149.10663,WGS84,30
00998-FAR001-2014,2014,-35.390434,149.10663,WGS84,30
00999-FAR001-2010,2010,-35.390434,149.10663,WGS84,30
01000-FAR002-2012,2012,-35.390057,149.105994,WGS84,30
01001-FAR002-2014,2014,-35.390057,149.105994,WGS84,30
01002-FAR002-2013,2013,-35.390057,149.105994,WGS84,30
01003-FAR002-2010,2010,-35.390057,149.105994,WGS84,30
01004-FAR002-2013,2013,-35.390057,149.105994,WGS84,30
01005-FBM100-2010,2010,-35.2833,149.0871,WGS84,30
01006-FBM100-2009,2009,-35.2833,149.0871,WGS84,30
01007-FBM100-2004,2004,-35.2833,149.0871,WGS84,30
01008-FBM100-2005,2005,-35.2833,149.0871,WGS84,30
01009-FBM100-2005,2005,-35.2833,149.0871,WGS84,30
01010-FBM100-2013,2013,-35.2833,149.0871,WGS84,30
01011-FBM100-2006,2006,-35.2833,149.0871,WGS84,30
01012-FBM100-2013,2013,-35.2833,149.0871,WGS84,30
01013-FBM100-2005,2005,-35.2833,149.0871,WGS84,30
01014-FBM100-2008,2008,-35.2833,149.0871,WGS84,30
01015-FBM100-2014,2014,-35.2833,149.0871,WGS84,30
01016-FBM100-2006,2006,-35.2833,149.0871,WGS84,30
01017-FBM100-2006,2006,-35.2833,149.0871,WGS84,30
01018-FBM100-2011,2011,-35.2833,149.0871,WGS84,30
01019-FBM100-2012,2012,-35.2833,149.0871,WGS84,30
01020-FBM100-2003,2003,-35.2833,149.0871,WGS84,30
01021-FBM100-2013,2013,-35.2833,149.0871,WGS84,30
01022-FBM100-2005,2005,-35.2833,149.0871,WGS84,30
01023-FBM100-2006,2006,-35.2833,149.0871,WGS84,30
01024-FBM100-2007,2007,-35.2833,149.0871,WGS84,30
01025-FBM100-2007,2007,-35.2833,149.0871,WGS84,30
01026-FBM100-2013,2013,-35.2833,149.0871,WGS84,30
01027-FBM100-2008,2008,-35.2833,149.0871,WGS84,30
01028-FBM100-2006,2006,-35.2833,149.0871,WGS84,30
01029-FBM100-2006,2006,-35.2833,149.0871,WGS84,30
01030-FBM100-2014,2014,-35.2833,149.0871,WGS84,30
01031-FBM100-2006,2006,-35.2833,149.0871,WGS84,30
01032-FBM100-2006,2006,-35.2833,149.0871,WGS84,30
01033-FBM100-2013,2013,-35.2833,149.0871,WGS84,30
01034-FBM100-2012,2012,-35.2833,149.0871,WGS84,30
01035-FBM100-2007,2007,-35.2833,149.0871,WGS84,30
01036-FBM100-2007,2007,-35.2833,149.0871,WGS84,30
01037-FBM100-2007,2007,-35.2833,149.0871,WGS84,30
01038-FBM100-2007,2007,-35.2833,149.0871,WGS84,30
01039-FBM100-2008,2008,-35.2833,149.0871,WGS84,30
01040-FBM100-2008,2008,-35.2833,149.0871,WGS84,30
01041-FBM100-2013,2013,-35.2833,149.0871,WGS84,30
01042-FBM100-2014,2014,-35.2833,149.0871,WGS84,30
01043-FBM100-2005,2005,-35.2833,149.0871,WGS84,30
01044-FBM100-2012,2012,-35.2833,149.0871,WGS84,30
01045-FBM100-2005,2005,-35.2833,149.0871,WGS84,30
01046-FBM100-2007,2007,-35.2833,149.0871,WGS84,30
01047-FBM200-2010,2010,-35.270472,149.105111,WGS84,30
01048-FBM200-2010,2010,-35.270472,149.105111,WGS84,30
01049-FBM200-2013,2013,-35.270472,149.105111,WGS84,30
01050-FBM200-2009,2009,-35.270472,149.105111,WGS84,30
01051-FBM200-2012,2012,-35.270472,149.105111,WGS84,30
01052-FBM200-2012,2012,-35.270472,149.105111,WGS84,30
01053-FBM300-2010,2010,-35.2703,149.1053,WGS84,30
01054-FBM300-2009,2009,-35.2703,149.1053,WGS84,30
01055-FBM300-2013,2013,-35.2703,149.1053,WGS84,30
01056-FBM300-2012,2012,-35.2703,149.1053,WGS84,30
01057-FBM300-2012,2012,-35.2703,149.1053,WGS84,30
01058-FBM300-2010,2010,-35.2703,149.1053,WGS84,30
01059-FBM400-2011,2011,-35.2612,149.0982,WGS84,30
01060-FBM400-2011,2011,-35.2612,149.0982,WGS84,30
01061-FBM400-2009,2009,-35.2612,149.0982,WGS84,30
01062-FBM400-2012,2012,-35.2612,149.0982,WGS84,30
01063-FBM400-2013,2013,-35.2612,149.0982,WGS84,30
01064-FBM400-2009,2009,-35.2612,149.0982,WGS84,30
01065-FBM400-2013,2013,-35.2612,149.0982,WGS84,30
01066-FBP001-2007,2007,-35.18790315,149.0200672,WGS84,30
01067-FBP001-2013,2013,-35.18790315,149.0200672,WGS84,30
01068-FBP001-2010,2010,-35.18790315,149.0200672,WGS84,30
01069-FBP001-2003,2003,-35.18790315,149.0200672,WGS84,30
01070-FER100-2009,2009,-35.2397,149.0908,WGS84,30
01071-FER100-2014,2014,-35.2397,149.0908,WGS84,30
01072-FER100-2008,2008,-35.2397,149.0908,WGS84,30
01073-FER100-2012,2012,-35.2397,149.0908,WGS84,30
01074-FER100-2010,2010,-35.2397,149.0908,WGS84,30
01075-FER100-2011,2011,-35.2397,149.0908,WGS84,30
01076-FER100-2008,2008,-35.2397,149.0908,WGS84,30
01077-FER100-2004,2004,-35.2397,149.0908,WGS84,30
01078-FER100-2013,2013,-35.2397,149.0908,WGS84,30
01079-FER200-2009,2009,-35.439,149.1943,WGS84,30
01080-FER200-2007,2007,-35.439,149.1943,WGS84,30
01081-FER200-2008,2008,-35.439,149.1943,WGS84,30
01082-FER200-2012,2012,-35.439,149.1943,WGS84,30
01083-FER200-2011,2011,-35.439,149.1943,WGS84,30
01084-FER200-2013,2013,-35.439,149.1943,WGS84,30
01085-FER200-2010,2010,-35.439,149.1943,WGS84,30
01086-FER200-2007,2007,-35.439,149.1943,WGS84,30
01087-FER200-2006,2006,-35.439,149.1943,WGS84,30
01088-FGC006-2002,2002,-35.216679,149.061449,WGS84,30
01089-FGC006-2013,2013,-35.216679,149.061449,WGS84,30
01090-FGC006-2003,2003,-35.216679,149.061449,WGS84,30
01091-FGC007-2002,2002,-35.21326836,149.0364261,WGS84,30
01092-FGC007-2006,2006,-35.21326836,149.0364261,WGS84,30
01093-FGC007-2006,2006,-35.21326836,149.0364261,WGS84,30
01094-FGC007-2013,2013,-35.21326836,149.0364261,WGS84,30
01095-FGC007-2007,2007,-35.21326836,149.0364261,WGS84,30
01096-FGC007-2007,2007,-35.21326836,149.0364261,WGS84,30
01097-FGC007-2007,2007,-35.21326836,149.0364261,WGS84,30
01098-FGC007-2003,2003,-35.21326836,149.0364261,WGS84,30
01099-FGC007-2007,2007,-35.21326836,149.0364261,WGS84,30
01100-FGC009-2007,2007,-35.2031,149.014,WGS84,30
01101-FGC009-2007,2007,-35.2031,149.014,WGS84,30
01102-FGC009-2006,2006,-35.2031,149.014,WGS84,30
01103-FGC009-2010,2010,-35.2031,149.014,WGS84,30
01104-FGC009-2008,2008,-35.2031,149.014,WGS84,30
01105-FGC009-2011,2011,-35.2031,149.014,WGS84,30
01106-FGC009-2009,2009,-35.2031,149.014,WGS84,30
01107-FGC009-2009,2009,-35.2031,149.014,WGS84,30
01108-FGC009-2007,2007,-35.2031,149.014,WGS84,30
01109-FGC009-2007,2007,-35.2031,149.014,WGS84,30
01110-FGC009-2010,2010,-35.2031,149.014,WGS84,30
01111-FGC009-2010,2010,-35.2031,149.014,WGS84,30
01112-FGC009-2010,2010,-35.2031,149.014,WGS84,30
01113-FGC009-2010,2010,-35.2031,149.014,WGS84,30
01114-FGC009-2008,2008,-35.2031,149.014,WGS84,30
01115-FGC009-2008,2008,-35.2031,149.014,WGS84,30
01116-FGC009-2010,2010,-35.2031,149.014,WGS84,30
01117-FGC009-2010,2010,-35.2031,149.014,WGS84,30
01118-FGC009-2005,2005,-35.2031,149.014,WGS84,30
01119-FGC009-2011,2011,-35.2031,149.014,WGS84,30
01120-FGC009-2011,2011,-35.2031,149.014,WGS84,30
01121-FGC009-2006,2006,-35.2031,149.014,WGS84,30
01122-FGC009-2006,2006,-35.2031,149.014,WGS84,30
01123-FGC009-2009,2009,-35.2031,149.014,WGS84,30
01124-FGC009-2008,2008,-35.2031,149.014,WGS84,30
01125-FGC009-2002,2002,-35.2031,149.014,WGS84,30
01126-FGC009-2003,2003,-35.2031,149.014,WGS84,30
01127-FGC009-2008,2008,-35.2031,149.014,WGS84,30
01128-FGC009-2005,2005,-35.2031,149.014,WGS84,30
01129-FGC009-2003,2003,-35.2031,149.014,WGS84,30
01130-FGC009-2004,2004,-35.2031,149.014,WGS84,30
01131-FGC009-2005,2005,-35.2031,149.014,WGS84,30
01132-FGC009-2012,2012,-35.2031,149.014,WGS84,30
01133-FGC009-2006,2006,-35.2031,149.014,WGS84,30
01134-FGC009-2006,2006,-35.2031,149.014,WGS84,30
01135-FGC009-2014,2014,-35.2031,149.014,WGS84,30
01136-FGC009-2012,2012,-35.2031,149.014,WGS84,30
01137-FGC009-2010,2010,-35.2031,149.014,WGS84,30
01138-FGC009-2011,2011,-35.2031,149.014,WGS84,30
01139-FGC009-2011,2011,-35.2031,149.014,WGS84,30
01140-FGC009-2009,2009,-35.2031,149.014,WGS84,30
01141-FGC009-2014,2014,-35.2031,149.014,WGS84,30
01142-FGC009-2014,2014,-35.2031,149.014,WGS84,30
01143-FGC009-2014,2014,-35.2031,149.014,WGS84,30
01144-FGC009-2013,2013,-35.2031,149.014,WGS84,30
01145-FGC009-2014,2014,-35.2031,149.014,WGS84,30
01146-FGC009-2003,2003,-35.2031,149.014,WGS84,30
01147-FGC009-2013,2013,-35.2031,149.014,WGS84,30
01148-FGC009-2012,2012,-35.2031,149.014,WGS84,30
01149-FGC009-2012,2012,-35.2031,149.014,WGS84,30
01150-FGC009-2013,2013,-35.2031,149.014,WGS84,30
01151-FGC009-2012,2012,-35.2031,149.014,WGS84,30
01152-FGC010-2013,2013,-35.2258,149.0821,WGS84,30
01153-FGC010-2004,2004,-35.2258,149.0821,WGS84,30
01154-FGC010-2002,2002,-35.2258,149.0821,WGS84,30
01155-FGC010-2003,2003,-35.2258,149.0821,WGS84,30
01156-FGC010-2009,2009,-35.2258,149.0821,WGS84,30
01157-FGC010-2009,2009,-35.2258,149.0821,WGS84,30
01158-FGC010-2009,2009,-35.2258,149.0821,WGS84,30
01159-FGC020-2004,2004,-35.2263,149.08278,WGS84,30
01160-FGC020-2013,2013,-35.2263,149.08278,WGS84,30
01161-FGC020-2003,2003,-35.2263,149.08278,WGS84,30
01162-FGC020-2002,2002,-35.2263,149.08278,WGS84,30
01163-FGC030-2013,2013,-35.1988,149.0083,WGS84,30
01164-FGC030-2006,2006,-35.1988,149.0083,WGS84,30
01165-FGC030-2012,2012,-35.1988,149.0083,WGS84,30
01166-FGC030-2009,2009,-35.1988,149.0083,WGS84,30
01167-FGC030-2009,2009,-35.1988,149.0083,WGS84,30
01168-FGC030-2008,2008,-35.1988,149.0083,WGS84,30
01169-FGC030-2011,2011,-35.1988,149.0083,WGS84,30
01170-FGC030-2007,2007,-35.1988,149.0083,WGS84,30
01171-FGC030-2014,2014,-35.1988,149.0083,WGS84,30
01172-FGC030-2006,2006,-35.1988,149.0083,WGS84,30
01173-FGC030-2007,2007,-35.1988,149.0083,WGS84,30
01174-FGC030-2013,2013,-35.1988,149.0083,WGS84,30
01175-FGC030-2011,2011,-35.1988,149.0083,WGS84,30
01176-FGC030-2011,2011,-35.1988,149.0083,WGS84,30
01177-FGC030-2013,2013,-35.1988,149.0083,WGS84,30
01178-FGC030-2009,2009,-35.1988,149.0083,WGS84,30
01179-FGC030-2012,2012,-35.1988,149.0083,WGS84,30
01180-FGC030-2012,2012,-35.1988,149.0083,WGS84,30
01181-FGC030-2005,2005,-35.1988,149.0083,WGS84,30
01182-FGC030-2012,2012,-35.1988,149.0083,WGS84,30
01183-FGC030-2008,2008,-35.1988,149.0083,WGS84,30
01184-FGC030-2008,2008,-35.1988,149.0083,WGS84,30
01185-FGC030-2014,2014,-35.1988,149.0083,WGS84,30
01186-FGC030-2014,2014,-35.1988,149.0083,WGS84,30
01187-FGC030-2008,2008,-35.1988,149.0083,WGS84,30
01188-FGC030-2003,2003,-35.1988,149.0083,WGS84,30
01189-FGC030-2004,2004,-35.1988,149.0083,WGS84,30
01190-FGC030-2007,2007,-35.1988,149.0083,WGS84,30
01191-FGC030-2008,2008,-35.1988,149.0083,WGS84,30
01192-FGC030-2009,2009,-35.1988,149.0083,WGS84,30
01193-FGC030-2009,2009,-35.1988,149.0083,WGS84,30
01194-FGC030-2008,2008,-35.1988,149.0083,WGS84,30
01195-FGC030-2008,2008,-35.1988,149.0083,WGS84,30
01196-FGC030-2002,2002,-35.1988,149.0083,WGS84,30
01197-FGC030-2010,2010,-35.1988,149.0083,WGS84,30
01198-FGC030-2011,2011,-35.1988,149.0083,WGS84,30
01199-FGC030-2010,2010,-35.1988,149.0083,WGS84,30
01200-FGC030-2010,2010,-35.1988,149.0083,WGS84,30
01201-FGC030-2011,2011,-35.1988,149.0083,WGS84,30
01202-FGC030-2010,2010,-35.1988,149.0083,WGS84,30
01203-FGC030-2011,2011,-35.1988,149.0083,WGS84,30
01204-FGC030-2010,2010,-35.1988,149.0083,WGS84,30
01205-FGC040-2008,2008,-35.2246,149.0689,WGS84,30
01206-FGC040-2011,2011,-35.2246,149.0689,WGS84,30
01207-FGC040-2003,2003,-35.2246,149.0689,WGS84,30
01208-FGC040-2004,2004,-35.2246,149.0689,WGS84,30
01209-FGC040-2008,2008,-35.2246,149.0689,WGS84,30
01210-FGC040-2014,2014,-35.2246,149.0689,WGS84,30
01211-FGC040-2011,2011,-35.2246,149.0689,WGS84,30
01212-FGC040-2011,2011,-35.2246,149.0689,WGS84,30
01213-FGC040-2008,2008,-35.2246,149.0689,WGS84,30
01214-FGC040-2013,2013,-35.2246,149.0689,WGS84,30
01215-FGC040-2009,2009,-35.2246,149.0689,WGS84,30
01216-FGC040-2010,2010,-35.2246,149.0689,WGS84,30
01217-FGC040-2009,2009,-35.2246,149.0689,WGS84,30
01218-FGC040-2012,2012,-35.2246,149.0689,WGS84,30
01219-FGC040-2012,2012,-35.2246,149.0689,WGS84,30
01220-FGC045-2014,2014,-35.229778,149.07588,WGS84,30
01221-FGC045-2013,2013,-35.229778,149.07588,WGS84,30
01222-FGC045-2013,2013,-35.229778,149.07588,WGS84,30
01223-FGC050-2004,2004,-35.2351,149.0817,WGS84,30
01224-FGC050-2003,2003,-35.2351,149.0817,WGS84,30
01225-FGC050-2005,2005,-35.2351,149.0817,WGS84,30
01226-FGC050-2013,2013,-35.2351,149.0817,WGS84,30
01227-FGC050-2005,2005,-35.2351,149.0817,WGS84,30
01228-FGC050-2009,2009,-35.2351,149.0817,WGS84,30
01229-FGC090-2011,2011,-35.212831,149.015131,WGS84,30
01230-FGC090-2008,2008,-35.212831,149.015131,WGS84,30
01231-FGC090-2008,2008,-35.212831,149.015131,WGS84,30
01232-FGC090-2008,2008,-35.212831,149.015131,WGS84,30
01233-FGC090-2005,2005,-35.212831,149.015131,WGS84,30
01234-FGC090-2008,2008,-35.212831,149.015131,WGS84,30
01235-FGC090-2014,2014,-35.212831,149.015131,WGS84,30
01236-FGC090-2012,2012,-35.212831,149.015131,WGS84,30
01237-FGC090-2008,2008,-35.212831,149.015131,WGS84,30
01238-FGC090-2005,2005,-35.212831,149.015131,WGS84,30
01239-FGC090-2011,2011,-35.212831,149.015131,WGS84,30
01240-FGC090-2012,2012,-35.212831,149.015131,WGS84,30
01241-FGC090-2004,2004,-35.212831,149.015131,WGS84,30
01242-FGC090-2014,2014,-35.212831,149.015131,WGS84,30
01243-FGC090-2010,2010,-35.212831,149.015131,WGS84,30
01244-FGC090-2003,2003,-35.212831,149.015131,WGS84,30
01245-FGC090-2012,2012,-35.212831,149.015131,WGS84,30
01246-FGC091-2013,2013,-35.2125,149.0154,WGS84,30
01247-FGC091-2013,2013,-35.2125,149.0154,WGS84,30
01248-FGC091-2006,2006,-35.2125,149.0154,WGS84,30
01249-FGC091-2007,2007,-35.2125,149.0154,WGS84,30
01250-FGC091-2008,2008,-35.2125,149.0154,WGS84,30
01251-FGC091-2008,2008,-35.2125,149.0154,WGS84,30
01252-FGC091-2008,2008,-35.2125,149.0154,WGS84,30
01253-FGC091-2006,2006,-35.2125,149.0154,WGS84,30
01254-FGC091-2006,2006,-35.2125,149.0154,WGS84,30
01255-FGC091-2009,2009,-35.2125,149.0154,WGS84,30
01256-FGC091-2009,2009,-35.2125,149.0154,WGS84,30
01257-FGC091-2006,2006,-35.2125,149.0154,WGS84,30
01258-FGC091-2008,2008,-35.2125,149.0154,WGS84,30
01259-FGC091-2009,2009,-35.2125,149.0154,WGS84,30
01260-FGC091-2013,2013,-35.2125,149.0154,WGS84,30
01261-FGC091-2014,2014,-35.2125,149.0154,WGS84,30
01262-FGC091-2010,2010,-35.2125,149.0154,WGS84,30
01263-FGC091-2014,2014,-35.2125,149.0154,WGS84,30
01264-FGC091-2011,2011,-35.2125,149.0154,WGS84,30
01265-FGC091-2010,2010,-35.2125,149.0154,WGS84,30
01266-FGC091-2013,2013,-35.2125,149.0154,WGS84,30
01267-FGC091-2008,2008,-35.2125,149.0154,WGS84,30
01268-FGC091-2011,2011,-35.2125,149.0154,WGS84,30
01269-FGC091-2012,2012,-35.2125,149.0154,WGS84,30
01270-FGC091-2010,2010,-35.2125,149.0154,WGS84,30
01271-FGC091-2008,2008,-35.2125,149.0154,WGS84,30
01272-FGC091-2010,2010,-35.2125,149.0154,WGS84,30
01273-FGC091-2012,2012,-35.2125,149.0154,WGS84,30
01274-FGC091-2011,2011,-35.2125,149.0154,WGS84,30
01275-FGC091-2011,2011,-35.2125,149.0154,WGS84,30
01276-FGC091-2010,2010,-35.2125,149.0154,WGS84,30
01277-FGC091-2010,2010,-35.2125,149.0154,WGS84,30
01278-FGD005-2014,2014,-35.23701057,149.0748516,WGS84,30
01279-FGD005-2013,2013,-35.23701057,149.0748516,WGS84,30
01280-FGD005-2011,2011,-35.23701057,149.0748516,WGS84,30
01281-FGD005-2002,2002,-35.23701057,149.0748516,WGS84,30
01282-FGD005-2010,2010,-35.23701057,149.0748516,WGS84,30
01283-FGD005-2012,2012,-35.23701057,149.0748516,WGS84,30
01284-FGD020-2007,2007,-35.2456,149.1123,WGS84,30
01285-FGD020-2011,2011,-35.2456,149.1123,WGS84,30
01286-FGD020-2007,2007,-35.2456,149.1123,WGS84,30
01287-FGD020-2003,2003,-35.2456,149.1123,WGS84,30
01288-FGD020-2011,2011,-35.2456,149.1123,WGS84,30
01289-FGD020-2010,2010,-35.2456,149.1123,WGS84,30
01290-FGD020-2009,2009,-35.2456,149.1123,WGS84,30
01291-FGD020-2007,2007,-35.2456,149.1123,WGS84,30
01292-FGD020-2013,2013,-35.2456,149.1123,WGS84,30
01293-FGD020-2014,2014,-35.2456,149.1123,WGS84,30
01294-FGD020-2007,2007,-35.2456,149.1123,WGS84,30
01295-FGD020-2008,2008,-35.2456,149.1123,WGS84,30
01296-FGD020-2011,2011,-35.2456,149.1123,WGS84,30
01297-FGD020-2008,2008,-35.2456,149.1123,WGS84,30
01298-FGD020-2011,2011,-35.2456,149.1123,WGS84,30
01299-FGD020-2010,2010,-35.2456,149.1123,WGS84,30
01300-FGD020-2011,2011,-35.2456,149.1123,WGS84,30
01301-FGD020-2014,2014,-35.2456,149.1123,WGS84,30
01302-FGD030-2008,2008,-35.2415,149.1053,WGS84,30
01303-FGD030-2014,2014,-35.2415,149.1053,WGS84,30
01304-FGD030-2013,2013,-35.2415,149.1053,WGS84,30
01305-FGD030-2009,2009,-35.2415,149.1053,WGS84,30
01306-FGD030-2004,2004,-35.2415,149.1053,WGS84,30
01307-FGD030-2007,2007,-35.2415,149.1053,WGS84,30
01308-FGD030-2007,2007,-35.2415,149.1053,WGS84,30
01309-FGD030-2005,2005,-35.2415,149.1053,WGS84,30
01310-FGD030-2003,2003,-35.2415,149.1053,WGS84,30
01311-FGD030-2007,2007,-35.2415,149.1053,WGS84,30
01312-FGD035-2014,2014,-35.24138982,149.1047204,WGS84,30
01313-FGD035-2008,2008,-35.24138982,149.1047204,WGS84,30
01314-FGD035-2008,2008,-35.24138982,149.1047204,WGS84,30
01315-FGD035-2013,2013,-35.24138982,149.1047204,WGS84,30
01316-FGD040-2007,2007,-35.2772,149.0823,WGS84,30
01317-FGD040-2014,2014,-35.2772,149.0823,WGS84,30
01318-FGD040-2005,2005,-35.2772,149.0823,WGS84,30
01319-FGD040-2006,2006,-35.2772,149.0823,WGS84,30
01320-FGD040-2006,2006,-35.2772,149.0823,WGS84,30
01321-FGD040-2006,2006,-35.2772,149.0823,WGS84,30
01322-FGD040-2003,2003,-35.2772,149.0823,WGS84,30
01323-FGD040-2010,2010,-35.2772,149.0823,WGS84,30
01324-FGD040-2007,2007,-35.2772,149.0823,WGS84,30
01325-FGD040-2014,2014,-35.2772,149.0823,WGS84,30
01326-FGD040-2007,2007,-35.2772,149.0823,WGS84,30
01327-FGD040-2008,2008,-35.2772,149.0823,WGS84,30
01328-FGD040-2008,2008,-35.2772,149.0823,WGS84,30
01329-FGD040-2011,2011,-35.2772,149.0823,WGS84,30
01330-FGD040-2003,2003,-35.2772,149.0823,WGS84,30
01331-FGD040-2009,2009,-35.2772,149.0823,WGS84,30
